Model,TBS2104;
Firmware Version,v1,26,0;
;
Point Format,Y;
Horizontal Units,S;
Horizontal Scale,0,0004;
Sample Interval,3,2e-06;
Filter Frequency,1e+08;
Record Length,2000;
Gating,0,0% to 100,0%;
Probe Attenuation,1;
Vertical Units,V;
Vertical Offset,0;
Vertical Scale,0,2;
Label,;
Tiempo (ms);Voltaje (V)
1,04;-0,00999999
1,04;-0,02
1,04;-0,00999999
1,05;-0,02
1,05;-0,00999999
1,05;-0,02
1,06;-0,00999999
1,06;-0,00999999
1,06;-0,02
1,07;-0,02
1,07;-0,02
1,07;-0,02
1,08;-0,00999999
1,08;-0,00999999
1,08;-0,02
1,09;-0,02
1,09;-0,02
1,09;-0,02
1,09;-0,00999999
1,1;-0,02
1,1;-0,00999999
1,1;-0,00999999
1,11;-0,02
1,11;-0,02
1,11;-0,02
1,12;-0,00999999
1,12;-0,02
1,12;-0,00999999
1,13;-0,00999999
1,13;-0,02
1,13;-0,00999999
1,14;-0,00999999
1,14;-0,00999999
1,14;-0,02
1,15;-0,00999999
1,15;-0,02
1,15;-0,02
1,16;-0,02
1,16;-0,02
1,16;-0,00999999
1,17;-0,00999999
1,17;-0,02
1,17;-0,02
1,17;-0,02
1,18;-0,02
1,18;-0,00999999
1,18;-0,00999999
1,19;-0,02
1,19;-0,02
1,19;-0,02
1,2;-0,00999999
1,2;-0,02
1,2;-0,02
1,21;-0,02
1,21;-0,02
1,21;-0,00999999
1,22;-0,00999999
1,22;-0,02
1,22;-0,00999999
1,23;-0,02
1,23;-0,00999999
1,23;-0,02
1,24;-0,02
1,24;-0,02
1,24;-0,02
1,25;-0,02
1,25;-0,02
1,25;-0,02
1,25;-0,00999999
1,26;-0,02
1,26;-0,02
1,26;-0,00999999
1,27;-0,02
1,27;-0,00999999
1,27;-0,02
1,28;-0,00999999
1,28;-0,00999999
1,28;-0,02
1,29;-0,02
1,29;-0,02
1,29;-0,02
1,3;-0,02
1,3;-0,02
1,3;-0,02
1,31;-0,02
1,31;-0,02
1,31;-0,02
1,32;-0,00999999
1,32;-0,02
1,32;-0,00999999
1,33;-0,00999999
1,33;-0,00999999
1,33;-0,00999999
1,33;-0,00999999
1,34;-0,02
1,34;-0,02
1,34;-0,02
1,35;-0,02
1,35;-0,00999999
1,35;-0,02
1,36;-0,02
1,36;-0,00999999
1,36;-0,00999999
1,37;-0,02
1,37;-0,02
1,37;-0,02
1,38;-0,02
1,38;-0,02
1,38;-0,02
1,39;-0,02
1,39;-0,00999999
1,39;-0,02
1,4;-0,00999999
1,4;-0,00999999
1,4;-0,02
1,41;-0,00999999
1,41;-0,02
1,41;-0,00999999
1,41;-0,00999999
1,42;-0,00999999
1,42;-0,00999999
1,42;-0,00999999
1,43;-0,02
1,43;-0,02
1,43;-0,00999999
1,44;-0,00999999
1,44;-0,00999999
1,44;-0,02
1,45;-0,02
1,45;-0,00999999
1,45;-0,02
1,46;-0,02
1,46;-0,02
1,46;-0,02
1,47;-0,00999999
1,47;-0,00999999
1,47;-0,02
1,48;-0,02
1,48;-0,00999999
1,48;-0,00999999
1,49;-0,00999999
1,49;-0,02
1,49;-0,02
1,49;-0,02
1,5;-0,00999999
1,5;-0,02
1,5;-0,02
1,51;-0,02
1,51;-0,02
1,51;-0,02
1,52;-0,00999999
1,52;-0,00999999
1,52;-0,00999999
1,53;-0,02
1,53;-0,00999999
1,53;-0,00999999
1,54;-0,02
1,54;-0,00999999
1,54;-0,00999999
1,55;-0,02
1,55;-0,02
1,55;-0,02
1,56;-0,00999999
1,56;-0,02
1,56;-0,02
1,57;-0,00999999
1,57;-0,03
1,57;-0,02
1,57;-0,02
1,58;-0,02
1,58;-0,00999999
1,58;-0,00999999
1,59;-0,02
1,59;-0,02
1,59;-0,02
1,6;-0,02
1,6;-0,02
1,6;-0,00999999
1,61;-0,02
1,61;-0,02
1,61;-0,00999999
1,62;-0,02
1,62;-0,02
1,62;-0,02
1,63;-0,00999999
1,63;-0,00999999
1,63;-0,00999999
1,64;-0,02
1,64;-0,00999999
1,64;-0,00999999
1,65;-0,02
1,65;-0,02
1,65;-0,02
1,65;-0,02
1,66;-0,02
1,66;-0,02
1,66;-0,02
1,67;-0,02
1,67;-0,02
1,67;-0,00999999
1,68;-0,02
1,68;-0,02
1,68;-0,02
1,69;-0,00999999
1,69;-0,00999999
1,69;-0,02
1,7;-0,00999999
1,7;-0,00999999
1,7;-0,00999999
1,71;-0,02
1,71;-0,02
1,71;-0,02
1,72;-0,00999999
1,72;-0,02
1,72;-0,02
1,73;-0,02
1,73;-0,02
1,73;-0,02
1,73;-0,02
1,74;-0,00999999
1,74;-0,02
1,74;-0,00999999
1,75;-0,00999999
1,75;-0,02
1,75;-0,02
1,76;-0,00999999
1,76;-0,02
1,76;-0,00999999
1,77;-0,02
1,77;-0,02
1,77;-0,00999999
1,78;-0,02
1,78;-0,00999999
1,78;-0,00999999
1,79;-0,02
1,79;-0,02
1,79;-0,00999999
1,8;-0,00999999
1,8;-0,02
1,8;-0,02
1,81;-0,00999999
1,81;-0,02
1,81;-0,00999999
1,81;-0,00999999
1,82;-0,00999999
1,82;-0,02
1,82;-0,02
1,83;-0,00999999
1,83;-0,02
1,83;-0,02
1,84;-0,02
1,84;-0,02
1,84;-0,02
1,85;-0,00999999
1,85;-0,02
1,85;-0,02
1,86;-0,02
1,86;-0,02
1,86;-0,00999999
1,87;-0,02
1,87;-0,00999999
1,87;-0,02
1,88;-0,00999999
1,88;-0,02
1,88;-0,02
1,89;-0,00999999
1,89;-0,02
1,89;-0,00999999
1,89;-0,00999999
1,9;-0,00999999
1,9;-0,02
1,9;-0,00999999
1,91;-0,02
1,91;-0,02
1,91;-0,00999999
1,92;-0,00999999
1,92;-0,00999999
1,92;-0,02
1,93;-0,02
1,93;-0,00999999
1,93;-0,02
1,94;-0,00999999
1,94;-0,02
1,94;-0,02
1,95;-0,02
1,95;-0,00999999
1,95;-0,02
1,96;-0,02
1,96;-0,02
1,96;-0,00999999
1,97;-0,02
1,97;-0,00999999
1,97;-0,00999999
1,97;-0,02
1,98;-0,00999999
1,98;-0,00999999
1,98;-0,02
1,99;-0,02
1,99;-0,00999999
1,99;-0,00999999
2;-0,00999999
2;-0,00999999
2;-0,00999999
2,01;-0,02
2,01;-0,02
2,01;-0,02
2,02;-0,02
2,02;-0,02
2,02;-0,02
2,03;-0,02
2,03;-0,00999999
2,03;-0,02
2,04;-0,00999999
2,04;-0,00999999
2,04;-0,02
2,05;-0,00999999
2,05;-0,00999999
2,05;-0,02
2,05;-0,02
2,06;-0,02
2,06;-0,02
2,06;-0,00999999
2,07;-0,02
2,07;-0,02
2,07;-0,02
2,08;-0,02
2,08;-0,02
2,08;-0,02
2,09;-0,00999999
2,09;-0,02
2,09;-0,00999999
2,1;-0,00999999
2,1;-0,00999999
2,1;-0,00999999
2,11;-0,02
2,11;-0,02
2,11;-0,02
2,12;-0,02
2,12;-0,02
2,12;-0,02
2,13;-0,02
2,13;-0,00999999
2,13;-0,02
2,13;-0,00999999
2,14;-0,02
2,14;-0,00999999
2,14;-0,00999999
2,15;-0,02
2,15;-0,02
2,15;-0,00999999
2,16;-0,02
2,16;-0,02
2,16;-0,02
2,17;-0,02
2,17;-0,02
2,17;-0,02
2,18;-0,00999999
2,18;-0,02
2,18;-0,02
2,19;-0,02
2,19;-0,00999999
2,19;-0,00999999
2,2;-0,00999999
2,2;-0,02
2,2;-0,02
2,21;-0,02
2,21;-0,00999999
2,21;-0,02
2,21;-0,00999999
2,22;-0,00999999
2,22;-0,00999999
2,22;-0,02
2,23;-0,02
2,23;-0,02
2,23;-0,02
2,24;-0,02
2,24;-0,00999999
2,24;-0,00999999
2,25;-0,02
2,25;-0,00999999
2,25;-0,00999999
2,26;-0,00999999
2,26;-0,02
2,26;-0,02
2,27;-0,00999999
2,27;-0,00999999
2,27;-0,02
2,28;-0,02
2,28;-0,02
2,28;-0,02
2,29;-0,00999999
2,29;-0,02
2,29;-0,00999999
2,29;-0,02
2,3;-0,00999999
2,3;-0,00999999
2,3;-0,00999999
2,31;-0,02
2,31;-0,02
2,31;-0,02
2,32;-0,00999999
2,32;-0,02
2,32;-0,00999999
2,33;-0,00999999
2,33;-0,02
2,33;-0,02
2,34;-0,02
2,34;-0,00999999
2,34;-0,02
2,35;-0,02
2,35;-0,02
2,35;-0,02
2,36;-0,02
2,36;-0,02
2,36;-0,02
2,37;-0,02
2,37;-0,00999999
2,37;-0,02
2,37;-0,00999999
2,38;-0,00999999
2,38;-0,02
2,38;-0,00999999
2,39;-0,00999999
2,39;-0,02
2,39;-0,00999999
2,4;-0,00999999
2,4;-0,02
2,4;-0,00999999
2,41;-0,02
2,41;-0,02
2,41;-0,02
2,42;-0,02
2,42;-0,02
2,42;-0,02
2,43;-0,00999999
2,43;-0,02
2,43;-0,00999999
2,44;-0,00999999
2,44;-0,00999999
2,44;-0,00999999
2,45;-0,00999999
2,45;-0,00999999
2,45;-0,02
2,45;-0,00999999
2,46;-0,02
2,46;-0,02
2,46;-0,02
2,47;-0,02
2,47;-0,02
2,47;-0,02
2,48;-0,02
2,48;-0,02
2,48;-0,00999999
2,49;-0,02
2,49;-0,00999999
2,49;-0,00999999
2,5;-0,00999999
2,5;-0,00999999
2,5;-0,02
2,51;-0,02
2,51;-0,02
2,51;-0,02
2,52;-0,00999999
2,52;-0,02
2,52;-0,00999999
2,53;-0,00999999
2,53;-0,02
2,53;-0,02
2,53;-0,00999999
2,54;-0,02
2,54;-0,02
2,54;-0,02
2,55;-0,02
2,55;-0,02
2,55;-0,02
2,56;-0,02
2,56;-0,02
2,56;-0,02
2,57;-0,02
2,57;-0,00999999
2,57;-0,00999999
2,58;-0,02
2,58;-0,02
2,58;-0,02
2,59;-0,02
2,59;-0,02
2,59;-0,02
2,6;-0,00999999
2,6;-0,02
2,6;-0,02
2,61;-0,00999999
2,61;-0,00999999
2,61;-0,00999999
2,61;-0,00999999
2,62;-0,00999999
2,62;-0,00999999
2,62;-0,00999999
2,63;-0,00999999
2,63;-0,02
2,63;-0,00999999
2,64;-0,00999999
2,64;-0,00999999
2,64;-0,00999999
2,65;-0,02
2,65;-0,00999999
2,65;-0,00999999
2,66;-0,02
2,66;-0,02
2,66;-0,02
2,67;-0,02
2,67;-0,00999999
2,67;-0,00999999
2,68;-0,00999999
2,68;-0,00999999
2,68;-0,00999999
2,69;-0,02
2,69;-0,02
2,69;-0,02
2,69;-0,02
2,7;-0,02
2,7;-0,02
2,7;-0,00999999
2,71;-0,00999999
2,71;-0,00999999
2,71;-0,02
2,72;-0,00999999
2,72;-0,00999999
2,72;-0,00999999
2,73;-0,00999999
2,73;-0,00999999
2,73;-0,02
2,74;-0,02
2,74;-0,00999999
2,74;-0,00999999
2,75;-0,02
2,75;-0,00999999
2,75;-0,02
2,76;-0,02
2,76;-0,00999999
2,76;-0,02
2,77;-0,02
2,77;-0,02
2,77;-0,00999999
2,77;-0,00999999
2,78;-0,00999999
2,78;-0,00999999
2,78;-0,00999999
2,79;-0,00999999
2,79;-0,02
2,79;-0,02
2,8;-0,00999999
2,8;-0,00999999
2,8;-0,00999999
2,81;-0,00999999
2,81;-0,02
2,81;-0,00999999
2,82;-0,00999999
2,82;-0,02
2,82;-0,02
2,83;-0,02
2,83;-0,00999999
2,83;-0,00999999
2,84;-0,00999999
2,84;-0,00999999
2,84;-0,00999999
2,85;-0,00999999
2,85;-0,00999999
2,85;-0,00999999
2,85;-0,00999999
2,86;-0,00999999
2,86;-0,02
2,86;-0,02
2,87;-0,02
2,87;-0,00999999
2,87;-0,00999999
2,88;-0,00999999
2,88;-0,00999999
2,88;-0,00999999
2,89;-0,02
2,89;-0,02
2,89;-0,02
2,9;-0,02
2,9;-0,00999999
2,9;-0,02
2,91;-0,00999999
2,91;-0,00999999
2,91;-0,00999999
2,92;-0,02
2,92;-0,00999999
2,92;-0,00999999
2,93;-0,00999999
2,93;-0,02
2,93;-0,02
2,93;-0,00999999
2,94;-0,00999999
2,94;-0,00999999
2,94;-0,02
2,95;-0,00999999
2,95;-0,00999999
2,95;-0,00999999
2,96;-0,02
2,96;-0,02
2,96;-0,02
2,97;-0,02
2,97;-0,02
2,97;-0,02
2,98;-0,02
2,98;-0,00999999
2,98;-0,02
2,99;-0,00999999
2,99;0,69
2,99;0,73
3;0,72
3;0,74
3;0,74
3,01;0,74
3,01;0,73
3,01;0,75
3,01;0,74
3,02;0,74
3,02;0,75
3,02;0,74
3,03;0,74
3,03;0,74
3,03;0,74
3,04;0,74
3,04;0,74
3,04;0,74
3,05;0,74
3,05;0,74
3,05;0,74
3,06;0,74
3,06;0,74
3,06;0,75
3,07;0,74
3,07;0,75
3,07;0,74
3,08;0,74
3,08;0,74
3,08;0,74
3,09;0,74
3,09;0,75
3,09;0,74
3,09;0,74
3,1;0,74
3,1;0,75
3,1;0,74
3,11;0,74
3,11;0,74
3,11;0,74
3,12;0,74
3,12;0,74
3,12;0,74
3,13;0,74
3,13;0,73
3,13;0,74
3,14;0,74
3,14;0,74
3,14;0,74
3,15;0,75
3,15;0,74
3,15;0,74
3,16;0,74
3,16;0,74
3,16;0,74
3,17;0,74
3,17;0,74
3,17;0,74
3,17;0,74
3,18;0,74
3,18;0,74
